timestamp,datetime,humidity,pressure,pump_time,soil_moisture,temperature
839483207,2026-08-08 07:46:47,70.09,1016.59,0.00,115.75,14.69
839484107,2026-08-08 08:01:47,69.94,1016.72,0.00,114.82,15.04
839485007,2026-08-08 08:16:47,68.66,1016.78,0.00,115.62,15.61
839485907,2026-08-08 08:31:47,67.60,1016.70,0.00,114.04,16.23
839486807,2026-08-08 08:46:47,66.50,1016.58,0.00,113.02,16.71
839487707,2026-08-08 09:01:47,65.05,1016.54,0.00,112.64,17.19
839488607,2026-08-08 09:16:47,63.00,1016.49,0.00,111.90,17.69
839489507,2026-08-08 09:31:47,61.90,1016.53,0.00,110.94,18.25
839490407,2026-08-08 09:46:47,60.25,1016.43,0.00,110.94,18.89
839491307,2026-08-08 10:01:47,58.38,1016.42,0.00,110.46,19.48
839492207,2026-08-08 10:16:47,55.65,1016.50,0.00,110.34,19.89
839493107,2026-08-08 10:31:47,53.81,1016.49,3.00,86.05,20.19
839494007,2026-08-08 10:46:47,51.23,1016.37,0.00,86.39,20.60
839494907,2026-08-08 11:01:47,49.64,1016.29,0.00,86.63,20.91
839495807,2026-08-08 11:16:47,46.68,1016.20,0.00,87.03,21.42
839496707,2026-08-08 11:31:47,46.14,1016.18,0.00,87.64,21.93
839497607,2026-08-08 11:46:47,44.16,1016.00,0.00,87.77,22.62
839498507,2026-08-08 12:01:47,32.91,1015.73,0.00,87.83,28.23
839499407,2026-08-08 12:16:47,35.93,1015.56,0.00,88.31,25.93
839500307,2026-08-08 12:31:47,37.30,1015.52,0.00,88.24,24.51
839501207,2026-08-08 12:46:47,37.92,1015.38,0.00,88.52,24.38
839502107,2026-08-08 13:01:47,37.79,1015.32,0.00,88.52,24.42
839503007,2026-08-08 13:16:47,37.98,1015.20,0.00,88.44,24.36
839503907,2026-08-08 13:31:47,36.35,1014.85,0.00,88.10,24.77
839504807,2026-08-08 13:46:47,35.59,1014.70,0.00,87.64,24.95
839505707,2026-08-08 14:01:47,35.40,1014.48,0.00,88.10,24.76
839506607,2026-08-08 14:16:47,33.94,1014.34,0.00,88.03,24.96
839507507,2026-08-08 14:31:47,33.37,1014.14,0.00,87.64,24.87
839508407,2026-08-08 14:46:47,33.16,1013.98,0.00,86.72,24.99
839509307,2026-08-08 15:01:47,33.70,1013.78,0.00,86.28,25.02
839510207,2026-08-08 15:16:47,31.98,1013.49,0.00,85.58,25.37
839511107,2026-08-08 15:31:47,31.77,1013.33,0.00,85.42,25.55
839512007,2026-08-08 15:46:47,31.40,1013.19,0.00,85.23,25.53
839512907,2026-08-08 16:01:47,31.28,1013.09,0.00,85.37,25.24
839513807,2026-08-08 16:16:47,32.60,1013.07,0.00,85.68,25.09
839514707,2026-08-08 16:31:47,32.98,1012.95,0.00,86.61,25.05
839515607,2026-08-08 16:46:47,31.77,1012.79,0.00,87.64,25.26
839516507,2026-08-08 17:01:47,32.61,1012.54,0.00,87.64,25.22
839517407,2026-08-08 17:16:47,32.59,1012.35,0.00,87.74,25.24
839518307,2026-08-08 17:31:47,32.04,1012.10,0.00,88.13,25.30
839519207,2026-08-08 17:46:47,32.13,1011.96,0.00,88.13,25.15
839520107,2026-08-08 18:01:47,31.88,1011.96,0.00,88.31,25.11
839521007,2026-08-08 18:16:47,31.91,1011.97,0.00,88.31,25.17
839521907,2026-08-08 18:31:47,31.74,1011.88,0.00,88.44,25.06
839522807,2026-08-08 18:46:47,31.57,1011.67,0.00,88.52,25.03
839523707,2026-08-08 19:01:47,32.08,1011.73,0.00,88.20,24.92
839524607,2026-08-08 19:16:47,32.61,1011.55,0.00,88.24,24.86
839525507,2026-08-08 19:31:47,32.84,1011.52,0.00,88.24,24.74
839526407,2026-08-08 19:46:47,33.36,1011.53,0.00,88.13,24.64
839527307,2026-08-08 20:01:47,33.52,1011.38,0.00,88.13,24.48
839528207,2026-08-08 20:16:47,34.20,1011.40,0.00,88.07,24.29
839529107,2026-08-08 20:31:47,35.69,1011.36,0.00,88.17,24.04
839530007,2026-08-08 20:46:47,36.66,1011.28,0.00,88.17,23.70
839530907,2026-08-08 21:01:47,38.43,1011.36,0.00,88.31,23.34
839531807,2026-08-08 21:16:47,38.30,1011.29,0.00,88.13,23.02
839532707,2026-08-08 21:31:47,39.09,1011.28,0.00,88.27,22.65
839533607,2026-08-08 21:46:47,40.05,1011.38,0.00,88.24,22.53
839534507,2026-08-08 22:01:47,41.36,1011.40,0.00,88.17,22.39
839535407,2026-08-08 22:16:47,41.60,1011.29,0.00,88.66,22.14
839536307,2026-08-08 22:31:47,42.72,1011.21,0.00,88.07,21.99
839537207,2026-08-08 22:46:47,43.55,1011.15,0.00,88.34,21.71
839538107,2026-08-08 23:01:47,44.10,1011.05,0.00,88.31,21.65
839539007,2026-08-08 23:16:47,44.06,1010.94,0.00,88.27,21.48
839539907,2026-08-08 23:31:47,44.53,1010.80,0.00,88.13,21.36
839540807,2026-08-08 23:46:47,44.70,1010.73,0.00,88.24,21.26
839541707,2026-08-09 00:01:47,45.63,1010.69,0.00,88.10,20.99
839542607,2026-08-09 00:16:47,45.58,1010.55,0.00,88.13,21.03
839543507,2026-08-09 00:31:47,45.57,1010.49,0.00,87.93,21.06
839544407,2026-08-09 00:46:47,45.88,1010.31,0.00,88.00,21.02
839545307,2026-08-09 01:01:47,46.51,1010.25,0.00,87.93,20.83
839546207,2026-08-09 01:16:47,46.56,1010.13,0.00,88.00,20.74
839547107,2026-08-09 01:31:47,46.61,1009.95,0.00,87.97,20.73
839548007,2026-08-09 01:46:47,46.66,1009.78,0.00,88.10,20.69
839548907,2026-08-09 02:01:47,46.91,1009.67,0.00,87.71,20.58
839549807,2026-08-09 02:16:47,47.76,1009.65,0.00,87.71,20.39
839550707,2026-08-09 02:31:47,48.62,1009.53,0.00,87.77,20.16
839551607,2026-08-09 02:46:47,48.81,1009.40,0.00,87.77,20.06
839552507,2026-08-09 03:01:47,49.98,1009.41,0.00,87.64,19.83
839553407,2026-08-09 03:16:47,50.52,1009.18,0.00,87.64,19.53
839554307,2026-08-09 03:31:47,51.37,1009.10,0.00,87.64,19.25
839555207,2026-08-09 03:46:47,51.90,1008.98,0.00,87.64,19.11
839556107,2026-08-09 04:01:47,52.34,1008.83,0.00,87.64,18.89
839557007,2026-08-09 04:16:47,53.25,1008.75,0.00,87.64,18.66
839557907,2026-08-09 04:31:47,53.93,1008.63,0.00,87.64,18.52
839558807,2026-08-09 04:46:47,54.15,1008.53,0.00,87.64,18.38
839559707,2026-08-09 05:01:47,54.66,1008.33,0.00,87.64,18.16
839560607,2026-08-09 05:16:47,54.89,1008.29,0.00,87.71,18.10
839561507,2026-08-09 05:31:47,55.07,1008.16,0.00,87.64,18.05
839562407,2026-08-09 05:46:47,55.11,1008.13,0.00,87.67,18.05
839563307,2026-08-09 06:01:47,55.41,1008.17,0.00,87.64,17.86
839564207,2026-08-09 06:16:47,56.23,1008.06,0.00,87.64,17.57
839565107,2026-08-09 06:31:47,56.91,1008.02,0.00,87.64,17.39
839566007,2026-08-09 06:46:47,57.84,1008.05,0.00,87.64,17.24
839566907,2026-08-09 07:01:47,57.73,1007.91,0.00,87.64,17.36
839567807,2026-08-09 07:16:47,56.84,1007.75,0.00,87.09,17.70
839568707,2026-08-09 07:31:47,55.93,1007.77,0.00,87.64,18.10
839569607,2026-08-09 07:46:47,55.55,1007.66,0.00,86.97,18.40
839570507,2026-08-09 08:01:47,55.24,1007.78,0.00,86.72,18.73
839571407,2026-08-09 08:16:47,54.18,1007.74,0.00,86.55,19.24
839572307,2026-08-09 08:31:47,51.57,1007.71,0.00,85.95,19.85
839573207,2026-08-09 08:46:47,51.62,1007.63,0.00,85.44,20.41
839574107,2026-08-09 09:01:47,48.68,1007.72,0.00,85.42,20.96
839575007,2026-08-09 09:16:47,47.29,1007.69,0.00,85.10,21.52
839575907,2026-08-09 09:31:47,47.38,1007.48,0.00,84.96,22.12
839576807,2026-08-09 09:46:47,45.09,1007.32,0.00,84.83,22.87
839577707,2026-08-09 10:01:47,43.57,1007.26,0.00,84.77,23.38
839578607,2026-08-09 10:16:47,41.33,1007.27,0.00,84.79,23.92
839579507,2026-08-09 10:31:47,40.58,1007.19,0.00,84.77,24.38
839580407,2026-08-09 10:46:47,40.35,1007.16,0.00,84.85,24.85
839581307,2026-08-09 11:01:47,40.06,1007.17,0.00,84.96,25.23
839582207,2026-08-09 11:16:47,36.79,1007.04,0.00,85.21,25.83
839583107,2026-08-09 11:31:47,36.33,1006.78,0.00,85.19,26.36
839584007,2026-08-09 11:46:47,34.40,1006.62,0.00,85.05,27.05
839584907,2026-08-09 12:01:47,27.01,1006.54,0.00,84.96,32.33
839585807,2026-08-09 12:16:47,30.96,1006.62,0.00,84.88,29.76
839586707,2026-08-09 12:31:47,31.61,1006.57,0.00,84.85,28.74
839587607,2026-08-09 12:46:47,31.40,1006.49,0.00,84.79,29.13
839588507,2026-08-09 13:01:47,31.36,1006.62,0.00,84.70,29.23
839589407,2026-08-09 13:16:47,30.25,1006.43,0.00,84.62,29.57
839590307,2026-08-09 13:31:47,29.29,1006.35,0.00,85.12,29.73
839591207,2026-08-09 13:46:47,29.59,1006.32,0.00,84.72,29.94
839592107,2026-08-09 14:01:47,28.90,1006.19,0.00,84.41,30.25
839593007,2026-08-09 14:16:47,27.74,1006.09,0.00,84.39,30.33
839593907,2026-08-09 14:31:47,27.81,1006.08,0.00,84.45,30.55
839594807,2026-08-09 14:46:47,25.46,1006.02,0.00,84.45,31.12
839595707,2026-08-09 15:01:47,26.05,1006.03,0.00,84.18,30.92
839596607,2026-08-09 15:16:47,24.97,1006.17,0.00,84.08,30.95
839597507,2026-08-09 15:31:47,24.48,1006.12,0.00,84.24,31.04
839598407,2026-08-09 15:46:47,25.01,1006.01,0.00,84.33,30.70
839599307,2026-08-09 16:01:47,24.87,1005.92,0.00,84.08,30.78
839600207,2026-08-09 16:16:47,24.52,1005.95,0.00,84.24,30.69
839601107,2026-08-09 16:31:47,23.89,1006.06,0.00,84.72,30.81
839602007,2026-08-09 16:46:47,24.32,1006.06,0.00,85.03,30.61
839602907,2026-08-09 17:01:47,23.64,1006.11,0.00,85.25,30.10
839603807,2026-08-09 17:16:47,23.77,1006.07,0.00,85.58,29.79
839604707,2026-08-09 17:31:47,23.94,1006.14,0.00,85.77,29.84
839605607,2026-08-09 17:46:47,25.39,1006.14,0.00,85.85,29.38
839606507,2026-08-09 18:01:47,24.16,1006.06,0.00,85.80,29.30
839607407,2026-08-09 18:16:47,25.88,1006.12,0.00,85.85,29.09
839608307,2026-08-09 18:31:47,26.54,1006.09,0.00,85.80,29.29
839609207,2026-08-09 18:46:47,25.03,1006.05,0.00,85.60,29.13
839610107,2026-08-09 19:01:47,22.90,1005.95,0.00,85.51,28.85
839611007,2026-08-09 19:16:47,22.57,1006.03,0.00,85.68,28.41
839611907,2026-08-09 19:31:47,24.12,1006.04,0.00,85.60,28.17
839612807,2026-08-09 19:46:47,24.88,1005.91,0.00,85.49,27.99
839613707,2026-08-09 20:01:47,25.61,1005.84,0.00,85.53,27.86
839614607,2026-08-09 20:16:47,26.40,1005.93,0.00,85.46,27.74
839615507,2026-08-09 20:31:47,26.81,1005.96,0.00,85.37,27.53
839616407,2026-08-09 20:46:47,28.58,1005.98,0.00,85.44,27.27
839617307,2026-08-09 21:01:47,29.15,1006.06,0.00,85.21,27.02
839618207,2026-08-09 21:16:47,29.68,1006.18,0.00,85.28,26.88
839619107,2026-08-09 21:31:47,30.75,1006.45,0.00,85.23,26.63
839620007,2026-08-09 21:46:47,31.80,1006.52,0.00,85.10,26.44
839620907,2026-08-09 22:01:47,34.34,1006.62,0.00,85.35,26.22
839621807,2026-08-09 22:16:47,34.21,1006.60,0.00,85.28,25.74
839622707,2026-08-09 22:31:47,38.16,1006.44,0.00,85.19,25.75
839623607,2026-08-09 22:46:47,43.95,1006.43,0.00,85.82,25.35
839624507,2026-08-09 23:01:47,50.57,1006.48,0.00,85.44,24.83
839625407,2026-08-09 23:16:47,46.95,1006.56,0.00,85.46,24.81
839626307,2026-08-09 23:31:47,46.58,1006.56,0.00,85.37,24.67
839627207,2026-08-09 23:46:47,44.88,1006.61,0.00,85.37,24.64
839628107,2026-08-10 00:01:47,45.52,1006.68,0.00,85.37,24.49
839629007,2026-08-10 00:16:47,45.60,1006.80,0.00,85.32,24.41
839629907,2026-08-10 00:31:47,44.92,1006.67,0.00,85.14,24.45
839630807,2026-08-10 00:46:47,44.93,1006.50,0.00,85.07,24.39
839631707,2026-08-10 01:01:47,44.40,1006.24,0.00,85.03,24.40
839632607,2026-08-10 01:16:47,43.72,1006.20,0.00,84.96,24.37
839633507,2026-08-10 01:31:47,43.07,1006.06,0.00,84.83,24.34
839634407,2026-08-10 01:46:47,43.34,1006.01,0.00,84.75,24.27
839635307,2026-08-10 02:01:47,43.80,1005.93,0.00,84.72,24.10
839636207,2026-08-10 02:16:47,44.66,1005.76,0.00,84.72,23.77
839637107,2026-08-10 02:31:47,45.32,1005.62,0.00,84.83,23.63
839638007,2026-08-10 02:46:47,46.75,1005.47,0.00,84.72,23.35
839638907,2026-08-10 03:01:47,47.64,1005.42,0.00,84.92,23.11
839639807,2026-08-10 03:16:47,48.69,1005.29,0.00,84.83,22.83
839640707,2026-08-10 03:31:47,49.26,1005.20,0.00,84.85,22.69
839641607,2026-08-10 03:46:47,49.49,1005.43,0.00,84.92,22.54
839642507,2026-08-10 04:01:47,49.44,1005.48,0.00,84.77,22.42
839643407,2026-08-10 04:16:47,49.13,1005.57,0.00,84.75,22.40
839644307,2026-08-10 04:31:47,49.13,1005.45,0.00,84.72,22.31
839645207,2026-08-10 04:46:47,49.83,1005.48,0.00,84.72,22.06
839646107,2026-08-10 05:01:47,50.14,1005.37,0.00,84.72,21.93
839647007,2026-08-10 05:16:47,49.84,1005.06,0.00,84.77,21.81
839647907,2026-08-10 05:31:47,50.15,1005.08,0.00,84.72,21.67
839648807,2026-08-10 05:46:47,49.88,1005.07,0.00,84.79,21.59
839649707,2026-08-10 06:01:47,49.08,1005.09,0.00,84.70,21.57
839650607,2026-08-10 06:16:47,48.43,1005.09,0.00,84.68,21.59
839651507,2026-08-10 06:31:47,48.42,1005.15,0.00,84.72,21.53
839652407,2026-08-10 06:46:47,48.17,1005.13,0.00,84.70,21.48
839653307,2026-08-10 07:01:47,47.89,1005.16,0.00,84.66,21.41
839654207,2026-08-10 07:16:47,48.09,1005.09,0.00,84.60,21.32
839655107,2026-08-10 07:31:47,48.22,1005.21,0.00,84.56,21.36
839656007,2026-08-10 07:46:47,48.73,1005.38,0.00,84.53,21.24
839656907,2026-08-10 08:01:47,48.38,1005.38,0.00,84.41,21.36
839657807,2026-08-10 08:16:47,48.01,1005.57,0.00,84.37,21.60
839658707,2026-08-10 08:31:47,48.10,1005.60,0.00,84.06,21.77
839659607,2026-08-10 08:46:47,48.11,1005.51,0.00,83.86,22.13
839660507,2026-08-10 09:01:47,47.04,1005.54,0.00,83.72,22.49
839661407,2026-08-10 09:16:47,46.25,1005.74,0.00,83.78,22.94
839662307,2026-08-10 09:31:47,46.48,1005.76,0.00,83.70,22.97
839663207,2026-08-10 09:46:47,45.86,1005.88,0.00,83.78,23.27
839664107,2026-08-10 10:01:47,46.04,1006.16,0.00,83.60,23.56
839665007,2026-08-10 10:16:47,45.12,1006.16,0.00,83.53,24.13
839665907,2026-08-10 10:31:47,45.02,1006.41,0.00,83.57,24.40
839666807,2026-08-10 10:46:47,45.54,1006.51,0.00,83.55,24.61
839667707,2026-08-10 11:01:47,45.40,1006.58,0.00,83.55,25.30
839668607,2026-08-10 11:16:47,44.71,1006.70,0.00,83.62,25.90
839669507,2026-08-10 11:31:47,43.83,1006.69,0.00,83.51,26.20
839670407,2026-08-10 11:46:47,41.72,1006.81,0.00,83.55,26.86
839671307,2026-08-10 12:01:47,35.10,1006.93,0.00,83.60,31.14
839672207,2026-08-10 12:16:47,38.87,1007.24,0.00,83.41,28.71
839673107,2026-08-10 12:31:47,40.09,1007.24,0.00,83.43,28.08
839674007,2026-08-10 12:46:47,39.44,1007.40,0.00,83.31,28.15
839674907,2026-08-10 13:01:47,38.47,1007.35,0.00,83.11,28.31
839675807,2026-08-10 13:16:47,38.20,1007.58,0.00,83.27,28.21
839676707,2026-08-10 13:31:47,39.41,1007.94,0.00,83.49,27.78
839677607,2026-08-10 13:46:47,41.56,1008.14,0.00,83.72,27.48
839678507,2026-08-10 14:01:47,42.56,1008.32,0.00,83.84,27.19
839679407,2026-08-10 14:16:47,44.46,1008.49,0.00,84.06,26.62
839680307,2026-08-10 14:31:47,40.71,1008.58,0.00,83.88,27.34
839681207,2026-08-10 14:46:47,40.05,1008.66,0.00,83.55,28.03
839682107,2026-08-10 15:01:47,38.98,1008.91,0.00,83.33,27.89
839683007,2026-08-10 15:16:47,38.29,1009.17,0.00,83.43,27.14
839683907,2026-08-10 15:31:47,38.48,1009.38,0.00,83.25,27.14
839684807,2026-08-10 15:46:47,37.21,1009.36,0.00,82.82,27.49
839685707,2026-08-10 16:01:47,36.28,1009.40,0.00,82.66,27.34
839686607,2026-08-10 16:16:47,36.52,1009.52,0.00,82.74,27.46
839687507,2026-08-10 16:31:47,37.10,1009.67,0.00,83.29,27.00
839688407,2026-08-10 16:46:47,38.37,1009.72,0.00,83.43,26.81
839689307,2026-08-10 17:01:47,38.92,1009.90,0.00,83.53,26.68
839690207,2026-08-10 17:16:47,39.74,1010.05,0.00,83.76,26.63
839691107,2026-08-10 17:31:47,41.03,1010.19,0.00,83.82,26.28
839692007,2026-08-10 17:46:47,44.61,1010.38,0.00,83.88,25.70
839692907,2026-08-10 18:01:47,44.05,1010.57,0.00,84.00,25.51
839693807,2026-08-10 18:16:47,45.39,1010.57,0.00,84.06,25.19
839694707,2026-08-10 18:31:47,45.37,1010.61,0.00,84.00,25.23
839695607,2026-08-10 18:46:47,46.02,1010.78,0.00,84.00,24.78
839696507,2026-08-10 19:01:47,43.45,1011.03,0.00,84.06,24.69
839697407,2026-08-10 19:16:47,43.38,1011.17,0.00,84.06,24.62
839698307,2026-08-10 19:31:47,42.63,1011.35,0.00,83.94,24.58
839699207,2026-08-10 19:46:47,43.60,1011.51,0.00,83.96,24.05
839700107,2026-08-10 20:01:47,44.64,1011.76,0.00,84.00,23.90
839701007,2026-08-10 20:16:47,45.79,1011.99,0.00,84.06,23.48
839701907,2026-08-10 20:31:47,46.74,1012.12,0.00,83.94,22.93
839702807,2026-08-10 20:46:47,46.73,1012.39,0.00,84.06,22.42
839703707,2026-08-10 21:01:47,46.03,1012.72,0.00,84.02,22.00
839704607,2026-08-10 21:16:47,45.44,1012.94,0.00,84.06,21.78
839705507,2026-08-10 21:31:47,46.26,1013.35,0.00,83.94,21.43
839706407,2026-08-10 21:46:47,46.86,1013.54,0.00,84.08,21.01
839707307,2026-08-10 22:01:47,47.16,1013.65,0.00,84.08,20.83
839708207,2026-08-10 22:16:47,47.07,1013.99,0.00,83.94,20.78
839709107,2026-08-10 22:31:47,46.92,1014.20,0.00,84.02,20.69
839710007,2026-08-10 22:46:47,46.54,1014.31,0.00,83.80,20.60
839710907,2026-08-10 23:01:47,47.57,1014.43,0.00,83.74,20.11
839711807,2026-08-10 23:16:47,47.08,1014.80,0.00,83.84,20.30
839712707,2026-08-10 23:31:47,48.22,1014.84,0.00,83.80,19.91
839713607,2026-08-10 23:46:47,50.24,1014.93,0.00,83.88,19.30
839714507,2026-08-11 00:01:47,50.22,1015.15,0.00,83.86,19.48
839715407,2026-08-11 00:16:47,50.34,1015.34,0.00,83.94,19.49
839716307,2026-08-11 00:31:47,51.26,1015.62,0.00,83.72,19.26
839717207,2026-08-11 00:46:47,54.57,1015.80,0.00,83.84,18.44
839718107,2026-08-11 01:01:47,54.61,1016.03,0.00,83.80,18.65
839719007,2026-08-11 01:16:47,54.16,1016.25,0.00,83.76,18.85
839719907,2026-08-11 01:31:47,54.26,1016.38,0.00,83.68,18.80
839720807,2026-08-11 01:46:47,54.74,1016.31,0.00,83.59,18.60
839721707,2026-08-11 02:01:47,55.12,1016.22,0.00,83.64,18.43
839722607,2026-08-11 02:16:47,55.54,1016.30,0.00,83.68,18.28
839723507,2026-08-11 02:31:47,55.95,1016.53,0.00,83.57,18.14
839724407,2026-08-11 02:46:47,56.17,1016.67,0.00,83.60,18.00
839725307,2026-08-11 03:01:47,56.46,1016.86,0.00,83.43,17.74
839726207,2026-08-11 03:16:47,57.17,1016.85,0.00,83.53,17.50
839727107,2026-08-11 03:31:47,58.07,1016.96,0.00,83.60,17.05
839728007,2026-08-11 03:46:47,57.91,1017.08,0.00,83.62,17.09
839728907,2026-08-11 04:01:47,58.29,1017.21,0.00,83.55,16.84
839729807,2026-08-11 04:16:47,58.98,1017.27,0.00,83.49,16.58
839730707,2026-08-11 04:31:47,60.39,1017.37,0.00,83.53,16.07
839731607,2026-08-11 04:46:47,59.91,1017.51,0.00,83.53,16.16
839732507,2026-08-11 05:01:47,60.66,1017.58,0.00,83.60,15.99
839733407,2026-08-11 05:16:47,60.64,1017.53,0.00,83.45,15.89
839734307,2026-08-11 05:31:47,60.87,1017.73,0.00,83.49,15.66
839735207,2026-08-11 05:46:47,60.51,1017.68,0.00,83.57,15.60
839736107,2026-08-11 06:01:47,60.73,1017.84,0.00,83.47,15.42
839737007,2026-08-11 06:16:47,61.76,1018.02,0.00,83.60,15.28
839737907,2026-08-11 06:31:47,62.41,1018.21,0.00,83.60,14.90
839738807,2026-08-11 06:46:47,62.93,1018.23,0.00,83.53,14.79
839739707,2026-08-11 07:01:47,63.09,1018.44,0.00,83.53,14.97
839740607,2026-08-11 07:16:47,63.23,1018.48,0.00,83.60,15.08
839741507,2026-08-11 07:31:47,63.60,1018.54,0.00,83.45,15.33
839742407,2026-08-11 07:46:47,63.70,1018.79,0.00,83.41,15.60
839743307,2026-08-11 08:01:47,63.28,1018.82,0.00,83.43,15.95
839744207,2026-08-11 08:16:47,61.97,1018.92,0.00,83.13,16.58
839745107,2026-08-11 08:31:47,59.58,1019.03,0.00,82.80,17.21
839746007,2026-08-11 08:46:47,57.49,1019.22,0.00,82.58,17.69
839746907,2026-08-11 09:01:47,56.25,1019.33,0.00,82.44,18.15
839747807,2026-08-11 09:16:47,54.70,1019.46,0.00,82.15,18.46
839748707,2026-08-11 09:31:47,52.96,1019.48,0.00,82.35,18.48
839749607,2026-08-11 09:46:47,52.87,1019.60,0.00,82.25,18.60
839750507,2026-08-11 10:01:47,52.69,1019.52,0.00,82.25,19.03
839751407,2026-08-11 10:16:47,50.34,1019.59,0.00,82.15,19.41
839752307,2026-08-11 10:31:47,48.87,1019.61,0.00,82.25,19.79
839753207,2026-08-11 10:46:47,46.35,1019.70,0.00,82.15,19.99
839754107,2026-08-11 11:01:47,46.70,1019.70,0.00,82.33,20.48
839755007,2026-08-11 11:16:47,44.16,1019.78,0.00,82.46,20.87
839755907,2026-08-11 11:31:47,43.53,1019.71,0.00,82.62,20.94
839756807,2026-08-11 11:46:47,42.22,1019.76,0.00,82.74,21.39
839757707,2026-08-11 12:01:47,32.38,1019.52,0.00,82.56,27.45
839758607,2026-08-11 12:16:47,36.77,1019.50,0.00,82.50,23.81
839759507,2026-08-11 12:31:47,37.56,1019.38,0.00,82.58,23.01
839760407,2026-08-11 12:46:47,37.45,1019.35,0.00,82.46,22.75
839761307,2026-08-11 13:01:47,36.48,1019.31,0.00,82.15,23.54
839762207,2026-08-11 13:16:47,35.26,1019.38,0.00,82.15,23.65
839763107,2026-08-11 13:31:47,35.53,1019.26,0.00,82.21,23.22
839764007,2026-08-11 13:46:47,35.17,1019.18,0.00,81.85,23.97
839764907,2026-08-11 14:01:47,35.05,1019.02,0.00,81.70,23.82
839765807,2026-08-11 14:16:47,32.93,1019.02,0.00,81.45,24.31
839766707,2026-08-11 14:31:47,33.64,1018.97,0.00,81.52,24.04
839767607,2026-08-11 14:46:47,32.88,1018.81,0.00,81.22,24.23
839768507,2026-08-11 15:01:47,32.82,1018.78,0.00,80.94,24.63
839769407,2026-08-11 15:16:47,32.18,1018.71,0.00,80.87,24.61
839770307,2026-08-11 15:31:47,33.30,1018.59,0.00,80.56,24.46
839771207,2026-08-11 15:46:47,32.72,1018.53,0.00,80.72,24.26
839772107,2026-08-11 16:01:47,32.23,1018.42,0.00,80.69,24.26
839773007,2026-08-11 16:16:47,33.05,1018.52,0.00,80.79,24.02
839773907,2026-08-11 16:31:47,33.34,1018.32,0.00,81.59,24.16
839774807,2026-08-11 16:46:47,33.41,1018.34,0.00,81.96,23.90
839775707,2026-08-11 17:01:47,33.69,1018.29,0.00,82.17,24.08
839776607,2026-08-11 17:16:47,32.51,1018.16,0.00,82.37,23.88
839777507,2026-08-11 17:31:47,33.18,1018.14,0.00,82.33,23.85
839778407,2026-08-11 17:46:47,33.74,1018.11,0.00,82.46,24.02
839779307,2026-08-11 18:01:47,33.46,1018.06,0.00,82.37,23.87
839780207,2026-08-11 18:16:47,33.21,1018.01,0.00,82.44,23.75
839781107,2026-08-11 18:31:47,33.91,1017.99,0.00,82.54,23.67
839782007,2026-08-11 18:46:47,34.56,1017.98,0.00,82.33,23.55
839782907,2026-08-11 19:01:47,34.43,1017.97,0.00,82.21,23.22
839783807,2026-08-11 19:16:47,33.71,1018.05,0.00,82.46,23.00
839784707,2026-08-11 19:31:47,34.29,1017.95,0.00,82.50,22.88
839785607,2026-08-11 19:46:47,34.07,1017.99,0.00,82.50,22.70
839786507,2026-08-11 20:01:47,34.99,1017.96,0.00,82.50,22.47
839787407,2026-08-11 20:16:47,35.56,1017.92,0.00,82.35,22.24
839788307,2026-08-11 20:31:47,36.33,1017.94,79.00,180.39,22.52
839789207,2026-08-11 20:46:47,35.55,1018.05,0.00,173.76,22.44
839790107,2026-08-11 21:01:47,35.93,1018.14,0.00,170.70,22.16
839791007,2026-08-11 21:16:47,36.34,1018.39,0.00,168.79,21.50
839791907,2026-08-11 21:31:47,37.00,1018.59,0.00,167.45,20.89
839792807,2026-08-11 21:46:47,37.23,1018.79,0.00,164.03,20.49
839793707,2026-08-11 22:01:47,37.71,1018.97,0.00,162.74,20.12
839794607,2026-08-11 22:16:47,38.42,1019.05,0.00,161.97,19.78
839795507,2026-08-11 22:31:47,39.24,1019.26,0.00,161.21,19.42
839796407,2026-08-11 22:46:47,39.88,1019.36,0.00,161.97,19.20
839797307,2026-08-11 23:01:47,41.11,1019.47,0.00,159.45,18.77
839798207,2026-08-11 23:16:47,41.48,1019.57,0.00,158.46,18.77
839799107,2026-08-11 23:31:47,42.51,1019.61,0.00,157.97,18.52
839800007,2026-08-11 23:46:47,43.76,1019.81,0.00,157.97,18.41
839800907,2026-08-12 00:01:47,44.76,1019.85,0.00,156.99,18.24
839801807,2026-08-12 00:16:47,45.87,1019.90,0.00,156.50,18.17
839802707,2026-08-12 00:31:47,45.91,1020.06,0.00,155.54,18.21
839803607,2026-08-12 00:46:47,47.86,1020.17,0.00,156.02,18.03
839804507,2026-08-12 01:01:47,47.83,1020.35,0.00,156.02,18.04
839805407,2026-08-12 01:16:47,49.12,1020.35,0.00,155.54,17.74
839806307,2026-08-12 01:31:47,49.72,1020.28,0.00,154.82,17.73
839807207,2026-08-12 01:46:47,51.54,1020.39,0.00,155.30,17.20
839808107,2026-08-12 02:01:47,52.36,1020.34,0.00,154.82,16.99
839809007,2026-08-12 02:16:47,53.03,1020.52,0.00,154.82,16.87
839809907,2026-08-12 02:31:47,53.50,1020.35,0.00,153.64,16.71
839810807,2026-08-12 02:46:47,53.58,1020.48,0.00,153.41,16.69
839811707,2026-08-12 03:01:47,53.04,1020.42,0.00,154.11,16.81
839812607,2026-08-12 03:16:47,53.60,1020.41,0.00,154.35,16.62
